trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
843,False,"{'a': 0.3, 'e': 0.15699999999999925}",20,12,-5.958781184592834,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
844,False,"{'a': 0.3, 'e': 0.15599999999999925}",25,17,8.271309734688455,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.3, 'e': 0.15499999999999925}",25,14,19.110785317071546,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.3, 'e': 0.15399999999999925}",30,11,-8.088178545459408,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
847,False,"{'a': 0.3, 'e': 0.15299999999999925}",30,7,38.92914175014668,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.3, 'e': 0.15199999999999925}",25,11,17.688967250720086,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
849,False,"{'a': 0.3, 'e': 0.15099999999999925}",25,3,-10.518995562521889,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
850,False,"{'a': 0.3, 'e': 0.14999999999999925}",20,4,25.670025097195964,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.3, 'e': 0.14899999999999924}",30,16,23.191639182393015,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.3, 'e': 0.14799999999999924}",35,19,-35.25583147435052,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 1}",1
853,False,"{'a': 0.3, 'e': 0.14699999999999924}",20,10,14.458456516917044,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.3, 'e': 0.14599999999999924}",20,0,-34.80074626399929,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
855,False,"{'a': 0.3, 'e': 0.14499999999999924}",25,9,30.313906438688836,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.3, 'e': 0.14399999999999924}",35,18,23.540744016512285,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.3, 'e': 0.14299999999999924}",20,7,22.45720070842512,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.3, 'e': 0.14199999999999924}",20,10,17.612741748659232,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.3, 'e': 0.14099999999999924}",20,13,3.4848039903493566,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
860,False,"{'a': 0.3, 'e': 0.13999999999999924}",20,12,16.918408022175512,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.3, 'e': 0.13899999999999924}",25,9,28.34209913093984,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.3, 'e': 0.13799999999999923}",30,8,36.39874263655633,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.3, 'e': 0.13699999999999923}",25,18,17.173002565092954,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.3, 'e': 0.13599999999999923}",20,13,10.085622360119258,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.3, 'e': 0.13499999999999923}",20,11,14.27577650246025,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.3, 'e': 0.13399999999999923}",25,19,11.017878917087465,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.3, 'e': 0.13299999999999923}",20,13,16.87948612999004,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.3, 'e': 0.13199999999999923}",25,6,32.259078631440914,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.3, 'e': 0.13099999999999923}",25,9,26.551606614341395,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.3, 'e': 0.12999999999999923}",20,12,15.634719811483713,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.3, 'e': 0.12899999999999923}",25,20,8.754082569544313,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.3, 'e': 0.12799999999999923}",20,13,1.4082735969289726,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
873,False,"{'a': 0.3, 'e': 0.12699999999999922}",25,16,19.223169080626796,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.3, 'e': 0.12599999999999922}",30,12,30.06193563383568,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.3, 'e': 0.12499999999999922}",20,4,5.780130047439154,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
876,False,"{'a': 0.3, 'e': 0.12399999999999922}",20,12,13.948571863625153,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.3, 'e': 0.12299999999999922}",25,20,10.683896730680365,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.3, 'e': 0.12199999999999922}",20,3,2.4612477349590027,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
879,False,"{'a': 0.3, 'e': 0.12099999999999922}",20,4,28.27125296798345,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.3, 'e': 0.11999999999999922}",20,5,-40.68219803996908,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
881,False,"{'a': 0.3, 'e': 0.11899999999999922}",25,13,7.35159964499259,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
882,False,"{'a': 0.3, 'e': 0.11799999999999922}",25,15,18.58790414191767,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.3, 'e': 0.11699999999999922}",25,9,26.256494966715724,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.3, 'e': 0.11599999999999921}",30,19,15.954744451873703,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.3, 'e': 0.11499999999999921}",25,19,13.295801448261253,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.3, 'e': 0.11399999999999921}",25,20,8.582585460422449,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.3, 'e': 0.11299999999999921}",25,8,30.362624264016976,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.3, 'e': 0.11199999999999921}",30,16,23.600326446983022,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.3, 'e': 0.11099999999999921}",20,12,18.311487917558818,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.3, 'e': 0.10999999999999921}",35,19,34.331509008492084,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.3, 'e': 0.10899999999999921}",20,0,31.769465535351145,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
892,False,"{'a': 0.3, 'e': 0.10799999999999921}",20,14,9.316999005898296,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.3, 'e': 0.1069999999999992}",25,15,-24.139906972679924,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
894,False,"{'a': 0.3, 'e': 0.1059999999999992}",20,8,3.522864042697247,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
895,False,"{'a': 0.3, 'e': 0.1049999999999992}",25,7,30.168830433669108,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.3, 'e': 0.1039999999999992}",25,5,23.696119977543034,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.3, 'e': 0.1029999999999992}",20,3,27.695480294258704,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.3, 'e': 0.1019999999999992}",20,14,0.7496420653721745,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
899,False,"{'a': 0.3, 'e': 0.1009999999999992}",30,7,23.629054516632902,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
900,False,"{'a': 0.3, 'e': 0.0999999999999992}",20,15,11.929787902739548,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.3, 'e': 0.0989999999999992}",20,0,28.348391095899352,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
902,False,"{'a': 0.3, 'e': 0.0979999999999992}",25,8,-12.216834006794352,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
903,False,"{'a': 0.3, 'e': 0.0969999999999992}",25,11,27.52513782570019,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.3, 'e': 0.0959999999999992}",20,9,21.47640386218669,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.3, 'e': 0.0949999999999992}",20,6,27.397854783727325,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.3, 'e': 0.0939999999999992}",20,7,25.081962140950257,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.3, 'e': 0.0929999999999992}",30,8,21.44136744112581,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
908,False,"{'a': 0.3, 'e': 0.0919999999999992}",20,4,13.931111398849378,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.3, 'e': 0.09099999999999919}",20,10,18.585192257413823,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.3, 'e': 0.08999999999999919}",30,23,11.221792325698605,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.3, 'e': 0.08899999999999919}",25,15,19.62385495696971,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.3, 'e': 0.08799999999999919}",20,16,6.244732291325006,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.3, 'e': 0.08699999999999919}",25,15,22.49382688094969,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.3, 'e': 0.08599999999999919}",25,10,25.640473835954563,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.3, 'e': 0.08499999999999919}",25,5,32.51013981837637,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.3, 'e': 0.08399999999999919}",30,8,-43.618426040542104,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 2}",1
917,False,"{'a': 0.3, 'e': 0.08299999999999919}",25,6,29.639729964855512,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.3, 'e': 0.08199999999999918}",30,11,20.169666132003595,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
919,False,"{'a': 0.3, 'e': 0.08099999999999918}",20,8,22.225552245683645,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.3, 'e': 0.07999999999999918}",20,7,23.992485837928456,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.3, 'e': 0.07899999999999918}",25,8,-19.109300644439692,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
922,False,"{'a': 0.3, 'e': 0.07799999999999918}",20,16,5.959892908069027,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.3, 'e': 0.07699999999999918}",20,14,9.197441718135234,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.3, 'e': 0.07599999999999918}",25,20,7.218781766998503,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.3, 'e': 0.07499999999999918}",30,12,8.346415376493093,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
926,False,"{'a': 0.3, 'e': 0.07399999999999918}",20,12,13.285716291104823,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.3, 'e': 0.07299999999999918}",25,17,13.277277392708937,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.3, 'e': 0.07199999999999918}",25,17,17.234516826515176,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.3, 'e': 0.07099999999999917}",20,8,-6.90173558372873,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
930,False,"{'a': 0.3, 'e': 0.06999999999999917}",25,17,15.867602032619315,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.3, 'e': 0.06899999999999917}",20,10,20.069048582288357,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.3, 'e': 0.06799999999999917}",20,10,16.063695977662025,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.3, 'e': 0.06699999999999917}",25,13,24.631552664973544,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.3, 'e': 0.06599999999999917}",20,13,14.257252618569993,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.3, 'e': 0.06499999999999917}",20,6,13.97175304786786,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
936,False,"{'a': 0.3, 'e': 0.06399999999999917}",25,17,9.911428014961539,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.3, 'e': 0.06299999999999917}",20,12,14.758297645962877,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.3, 'e': 0.06199999999999917}",30,15,-11.826664078723589,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
939,False,"{'a': 0.3, 'e': 0.060999999999999166}",20,1,-8.820107137078308,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
940,False,"{'a': 0.3, 'e': 0.059999999999999165}",20,5,23.60374660127579,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.3, 'e': 0.058999999999999164}",20,8,23.142399464494947,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.3, 'e': 0.05799999999999916}",30,17,25.52328224539226,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.3, 'e': 0.05699999999999916}",20,0,32.011753833862954,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
944,False,"{'a': 0.3, 'e': 0.05599999999999916}",25,16,18.29276683637451,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.3, 'e': 0.05499999999999916}",20,3,31.75473948414608,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.3, 'e': 0.05399999999999916}",30,13,25.90271720037118,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.3, 'e': 0.05299999999999916}",20,13,13.570205284499554,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.3, 'e': 0.05199999999999916}",20,15,8.869952586325798,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.3, 'e': 0.05099999999999916}",30,8,23.192091496618485,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.3, 'e': 0.049999999999999156}",20,12,14.303211197152102,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",25,19,9.655073349047344,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",20,7,19.21648846849421,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",20,9,20.544069230516698,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",25,9,25.835859941777695,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",25,13,22.638754804329096,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",35,15,41.407071831358,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",20,6,25.735319157585437,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",20,8,21.162319156329843,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",20,9,21.296029486532206,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",25,14,18.561204390179327,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
