trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
552,False,"{'a': 0.3, 'e': 0.08513604210991474}",20,13,12.28573525799759,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.3, 'e': 0.08475693751098068}",20,16,9.29547110577603,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.3, 'e': 0.08437952103723276}",25,9,20.338434846270133,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
555,False,"{'a': 0.3, 'e': 0.08400378517157236}",20,14,11.15229609759071,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.3, 'e': 0.083629722430374}",25,5,12.523963463983431,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
557,False,"{'a': 0.3, 'e': 0.08325732536333627}",30,18,19.078424092009595,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.3, 'e': 0.08288658655333334}",20,1,-23.431158344021362,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
559,False,"{'a': 0.3, 'e': 0.08251749861626731}",25,13,25.270777410842953,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.3, 'e': 0.08215005420092114}",20,11,15.609422743735154,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.3, 'e': 0.0817842459888123}",30,18,17.22482285712185,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.3, 'e': 0.08142006669404682}",25,14,19.615908897915336,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.3, 'e': 0.08105750906317434}",20,0,24.771404304954267,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
564,False,"{'a': 0.3, 'e': 0.08069656587504358}",25,17,5.55909203262942,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
565,False,"{'a': 0.3, 'e': 0.08033722994065846}",25,17,-9.712204152102263,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
566,False,"{'a': 0.3, 'e': 0.07997949410303512}",25,13,20.970521480237622,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.3, 'e': 0.0796233512370591}",25,14,11.970209647272991,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.3, 'e': 0.07926879424934362}",25,8,33.67648245077298,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.3, 'e': 0.07891581607808815}",20,0,1.9418742761861614,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
570,False,"{'a': 0.3, 'e': 0.07856440969293797}",30,19,18.639578242438134,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.3, 'e': 0.07821456809484396}",25,16,9.915691629568217,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.3, 'e': 0.07786628431592323}",20,10,18.602586103176822,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.3, 'e': 0.07751955141932035}",30,15,16.688464274325803,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
574,False,"{'a': 0.3, 'e': 0.0771743624990693}",25,8,29.583209602459902,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.3, 'e': 0.07683071067995573}",20,2,-33.82827841134018,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
576,False,"{'a': 0.3, 'e': 0.07648858911738017}",20,10,17.98181937589477,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.3, 'e': 0.0761479909972216}",25,17,7.10504763766822,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.3, 'e': 0.07580890953570185}",25,18,12.040653618246703,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.3, 'e': 0.0754713379792504}",20,10,14.462706834549973,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.3, 'e': 0.07513526960436986}",20,15,10.12900078724218,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.3, 'e': 0.07480069771750208}",20,7,18.534365865111603,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.3, 'e': 0.07446761565489492}",25,11,23.189470265327028,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.3, 'e': 0.07413601678246934}",30,16,29.171436285161192,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.3, 'e': 0.07380589449568742}",20,13,10.81609884264245,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.3, 'e': 0.07347724221942074}",25,7,21.651141197311972,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.3, 'e': 0.07315005340781953}",30,0,11.995629718443944,"{0: 28, 1: 1, 2: 0, 3: 1, 4: 0}",0
587,False,"{'a': 0.3, 'e': 0.07282432154418211}",20,0,-8.031288260615412,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
588,False,"{'a': 0.3, 'e': 0.07250004014082526}",20,10,18.770019612465365,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.3, 'e': 0.0721772027389549}",20,13,13.590310260562482,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.3, 'e': 0.07185580290853749}",20,0,-4.947242202888653,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
591,False,"{'a': 0.3, 'e': 0.07153583424817204}",30,14,31.8063340176105,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.3, 'e': 0.07121729038496245}",20,8,19.765738801919188,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.3, 'e': 0.0709001649743907}",20,9,22.861636874996726,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.3, 'e': 0.07058445170019038}",25,7,28.790438783867884,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.3, 'e': 0.07027014427422108}",20,12,15.552546037750114,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.3, 'e': 0.06995723643634293}",30,21,21.19007050841443,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.3, 'e': 0.06964572195429201}",25,14,22.448408543614686,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.3, 'e': 0.06933559462355623}",20,15,9.142634973867413,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.3, 'e': 0.0690268482672518}",20,10,-5.453875878607747,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
600,False,"{'a': 0.3, 'e': 0.06871947673600004}",30,5,27.505033575399725,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
601,False,"{'a': 0.3, 'e': 0.06841347390780508}",25,13,18.7764944041321,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.3, 'e': 0.06810883368793179}",25,7,15.636442662786957,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
603,False,"{'a': 0.3, 'e': 0.06780555000878455}",25,17,13.223176457005763,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.3, 'e': 0.0675036168297862}",25,19,11.569857198311686,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.3, 'e': 0.0672030281372579}",20,14,12.46829694010263,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.3, 'e': 0.0669037779442992}",25,1,-2.3127153108632887,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
607,False,"{'a': 0.3, 'e': 0.06660586029066902}",20,10,1.312103690159601,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
608,False,"{'a': 0.3, 'e': 0.06630926924266667}",20,6,26.18997872117877,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.3, 'e': 0.06601399889301385}",30,16,26.99304353382875,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.3, 'e': 0.06572004336073692}",35,17,31.673373104992457,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.3, 'e': 0.06542739679104985}",35,13,34.25165778091573,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.3, 'e': 0.06513605335523746}",20,10,6.044841611503,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
613,False,"{'a': 0.3, 'e': 0.06484600725053948}",20,15,4.191725502252665,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.3, 'e': 0.06455725270003483}",25,17,13.84668143168312,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.3, 'e': 0.06426978395252678}",20,6,21.973812230990056,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.3, 'e': 0.0639835952824281}",20,6,27.703606527498096,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.3, 'e': 0.06369868098964729}",20,4,24.660811725495606,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.3, 'e': 0.06341503539947489}",25,11,23.565452533983176,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.3, 'e': 0.06313265286247052}",30,9,31.705723163726212,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.3, 'e': 0.06285152775435039}",25,17,-0.09647825297739132,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
621,False,"{'a': 0.3, 'e': 0.06257165447587518}",25,20,9.783845967047382,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.3, 'e': 0.062293027452738584}",30,18,4.0560536575125195,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
623,False,"{'a': 0.3, 'e': 0.06201564113545628}",35,11,41.40291415311219,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.3, 'e': 0.06173948999925544}",30,14,19.830000372222116,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.3, 'e': 0.06146456854396459}",20,13,12.017719890925077,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.3, 'e': 0.06119087129390414}",20,9,21.33511126256707,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.3, 'e': 0.06091839279777728}",35,25,-2.8054852222396507,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
628,False,"{'a': 0.3, 'e': 0.06064712762856149}",30,19,22.436240482589174,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.3, 'e': 0.06037707038340032}",25,19,13.552736427016024,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.3, 'e': 0.06010821568349589}",25,15,22.337494425499152,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.3, 'e': 0.05984055817400167}",25,0,21.977891605125617,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
632,False,"{'a': 0.3, 'e': 0.059574092523915934}",25,14,21.953552886189353,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.3, 'e': 0.05930881342597547}",25,17,13.650783544133493,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.3, 'e': 0.05904471559654994}",30,4,39.03384580639131,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.3, 'e': 0.0587817937755366}",20,14,13.367686567657003,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.3, 'e': 0.058520042726255626}",25,11,23.252129273601966,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.3, 'e': 0.058259457235345695}",20,0,27.804043265206012,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
638,False,"{'a': 0.3, 'e': 0.05800003211266021}",20,14,6.716096400915929,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.3, 'e': 0.05774176219116389}",25,13,23.19642931026633,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.3, 'e': 0.05748464232682999}",20,12,14.255983975558806,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.3, 'e': 0.05722866739853764}",20,16,8.388759599277197,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.3, 'e': 0.056973832307969964}",20,10,18.447540482305723,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.3, 'e': 0.05672013197951256}",25,18,12.047548813187223,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.3, 'e': 0.0564675613601523}",20,10,20.392532696770225,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.3, 'e': 0.05621611541937687}",20,10,16.368540504026658,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.3, 'e': 0.055965789149074345}",20,14,11.996934234790443,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.3, 'e': 0.05571657756343362}",30,12,30.83317175742385,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.3, 'e': 0.05546847569884499}",25,15,-68.25144873435222,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
649,False,"{'a': 0.3, 'e': 0.055221478613801445}",20,10,21.747129967232034,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.3, 'e': 0.05497558138880004}",20,15,-10.89787245128381,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
651,False,"{'a': 0.3, 'e': 0.05473077912624407}",20,9,-19.85449974271387,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
652,False,"{'a': 0.3, 'e': 0.054487066950345435}",20,12,13.466140438614044,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.3, 'e': 0.05424444000702764}",25,7,31.156068996062587,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.3, 'e': 0.054002893463828965}",25,13,20.431735218726978,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.3, 'e': 0.05376242250980632}",20,8,21.944393471095005,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.3, 'e': 0.05352302235543937}",30,22,15.827304125198342,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.3, 'e': 0.05328468823253522}",30,15,29.3673861257237,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.3, 'e': 0.05304741539413334}",20,13,14.46246851856254,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.3, 'e': 0.05281119911441109}",20,0,31.71738680884119,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
660,False,"{'a': 0.3, 'e': 0.05257603468858954}",20,11,16.556586570654954,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.3, 'e': 0.05234191743283988}",25,15,7.256352925300183,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
662,False,"{'a': 0.3, 'e': 0.05210884268418997}",20,12,13.003633969819608,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.3, 'e': 0.05187680580043159}",25,12,-21.884584834733253,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
664,False,"{'a': 0.3, 'e': 0.05164580216002787}",30,7,35.15613697962539,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.3, 'e': 0.05141582716202142}",20,3,30.487116010973157,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.3, 'e': 0.05118687622594248}",25,12,21.170037956625844,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.3, 'e': 0.05095894479171783}",30,23,12.942232345132206,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.3, 'e': 0.05073202831957992}",20,14,11.113079040610046,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.3, 'e': 0.05050612228997642}",20,16,7.578880229921131,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.3, 'e': 0.05028122220348031}",30,4,-1.9192318619876252,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 1}",1
671,False,"{'a': 0.3, 'e': 0.05005732358070014}",20,10,18.935235373711613,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.3, 'e': 0.04983442196219087}",35,21,-16.735149202559597,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1,True,"{'a': 0.0, 'e': 0.0}",25,11,26.644662491590868,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",35,17,32.307988317108,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",25,8,27.87367610005526,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",25,0,35.6450652981748,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0.0, 'e': 0.0}",20,15,9.591194713249049,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",25,13,20.620277495108272,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",30,21,14.637709398900878,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",20,12,17.311861159237697,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",20,4,26.222988542111683,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",25,15,15.943066088925775,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
